date,type,price,kamar_tidur,luas_tanah,luas_bangunan,sertifikasi,kecamatan,kota
2024-11-22,Rumah Second,27000,4,103,185,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,31000,4,128,190,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,28000,4,96,185,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,14000,3,72,100,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,19000,3,98,134,HGB,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,17000,3,152,110,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-22,Rumah Second,29000,5,252,320,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,29000,4,252,320,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,12000,3,120,69,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,46000,3,170,340,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-22,Rumah Second,11000,3,115,69,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,19000,4,90,72,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,36000,4,159,185,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,79000,4,200,300,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,14000,3,90,120,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,934,3,84,69,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,25000,5,300,350,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,12000,3,82,81,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,13000,3,60,100,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,38000,5,192,178,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,54000,5,113,299,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-22,Rumah Second,475,2,50,45,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,19000,2,178,220,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,87000,3,362,327,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,63000,5,260,320,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,12000,4,60,80,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,23000,3,83,130,SHM,Kalideres,Kota Jakarta Barat
2024-11-22,Rumah Second,16000,2,67,170,SHM,Penjaringan,Kota Jakarta Utara
2024-11-22,Rumah Second,4000,4,162,190,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,148000,6,135,336,SHM,Cengkareng,Kota Jakarta Barat
2024-11-22,Rumah Second,37000,4,200,180,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-22,Rumah Second,38000,4,108,200,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-22,Rumah Second,5000,5,249,300,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,65000,5,260,150,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,1000,3,180,100,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,750,2,46,82,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,14000,3,65,110,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,21000,4,103,206,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,105000,5,238,340,SHM,Menteng,Kota Jakarta Pusat
2024-11-22,Rumah Second,13000,3,139,120,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,47000,3,89,190,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,13000,3,72,75,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,45000,5,160,180,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,39000,4,160,160,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,59000,3,428,200,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,24000,4,89,128,SHM,Jatinegara,Kota Jakarta Timur
2024-11-22,Rumah Second,73000,6,200,400,SHM,Penjaringan,Kota Jakarta Utara
2024-11-22,Rumah Second,24000,4,129,180,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,36000,5,100,250,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,23000,5,86,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,18000,3,108,130,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,650,2,44,44,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-22,Rumah Second,1000,3,60,72,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,67000,5,1500,1000,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,8000,9,400,150,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,63000,4,355,271,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,49000,3,338,100,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,26000,4,110,200,SHM,Cengkareng,Kota Jakarta Barat
2024-11-22,Rumah Second,12000,10,459,600,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,13000,3,70,140,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,76000,5,558,300,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,37000,4,142,250,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,22000,8,650,700,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,23000,4,127,110,SHM,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,900,3,51,75,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,32000,6,150,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,19000,3,172,200,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-22,Rumah Second,10000,7,226,300,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,18000,3,102,150,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,25000,4,81,187,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-22,Rumah Second,38000,3,260,300,SHM,Pademangan,Kota Jakarta Utara
2024-11-22,Rumah Second,900,4,100,140,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,1000,3,107,108,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,920,2,85,60,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,55000,5,180,250,SHM,Jatinegara,Kota Jakarta Timur
2024-11-22,Rumah Second,15000,3,116,172,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,58000,7,324,500,HGB,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,9000,5,308,313,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,26000,3,200,160,SHM,Kalideres,Kota Jakarta Barat
2024-11-22,Rumah Second,1000,4,45,100,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,39000,4,160,300,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,550,3,96,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,15000,5,500,300,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,26000,5,741,500,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,73000,7,200,400,SHM,Penjaringan,Kota Jakarta Utara
2024-11-22,Rumah Second,38000,4,328,571,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,380,2,35,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,290,2,60,55,SHM,Cengkareng,Kota Jakarta Barat
2024-11-22,Rumah Second,108000,9,302,524,SHM,Taman Sari,Kota Jakarta Barat
2024-11-22,Rumah Second,39000,4,300,320,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,29,2,60,55,SHM,Cengkareng,Kota Jakarta Barat
2024-11-22,Rumah Second,45000,3,200,160,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,25000,3,80,190,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,9000,4,346,316,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,65000,3,170,400,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,55000,3,646,210,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,135000,5,530,530,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,59000,4,360,350,HGB,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,33000,3,65,211,SHM,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,2000,3,108,200,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,19000,2,96,100,HGB,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,15000,2,62,84,HGB,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-22,Rumah Second,39000,5,160,320,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,24000,5,93,275,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,8000,6,516,500,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,16000,5,124,140,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,55000,5,340,300,SHM,Kalideres,Kota Jakarta Barat
2024-11-22,Rumah Second,28000,4,207,330,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,65000,5,170,400,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,23000,3,160,140,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,53000,4,460,500,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,18000,4,75,90,SHM,Cengkareng,Kota Jakarta Barat
2024-11-22,Rumah Second,620,2,60,45,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,149000,4,480,389,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,199000,4,630,388,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,179000,4,576,389,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,22000,4,120,149,SHM,Cilincing,Kota Jakarta Utara
2024-11-22,Rumah Second,36000,4,126,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,26000,4,105,130,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,29000,4,200,80,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,650,3,64,60,SHM,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,21000,12,1465,600,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,600,2,60,45,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,47000,5,984,400,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,17000,3,139,100,HGB,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,32000,18,1320,600,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,75000,5,650,700,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,15000,3,56,100,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,45000,4,120,400,SHM,Cengkareng,Kota Jakarta Barat
2024-11-22,Rumah Second,255000,4,666,399,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,580,2,50,100,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,17000,5,313,700,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-22,Rumah Second,34000,5,125,210,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,32000,5,155,125,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-22,Rumah Second,18000,4,90,225,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,16000,2,90,60,HGB,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,740,3,42,60,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,11000,2,60,72,SHM,Cengkareng,Kota Jakarta Barat
2024-11-22,Rumah Second,11000,6,430,400,SHM,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,165000,4,298,550,SHM,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,29000,3,102,102,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,750,3,35,80,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,12000,3,70,75,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,16000,4,120,140,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,4915,2,23,39,SHM,Johar Baru,Kota Jakarta Pusat
2024-11-22,Rumah Second,49000,5,229,360,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-22,Rumah Second,4000,4,83,188,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,15000,3,40,80,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-22,Rumah Second,98000,6,377,500,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,13000,4,500,500,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,44000,6,288,495,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,31000,4,90,210,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-22,Rumah Second,35000,3,98,126,HGB,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,14000,3,124,89,HGB,Cilincing,Kota Jakarta Utara
2024-11-22,Rumah Second,28000,4,170,127,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,29000,5,105,105,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-22,Rumah Second,42000,5,131,281,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,26000,4,160,200,HGB,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,47000,6,300,309,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,35000,4,112,300,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,21000,3,120,110,HGB,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,35000,5,200,200,HGB,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,600,2,60,45,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-22,Rumah Second,5000,5,215,270,SHM,Jatinegara,Kota Jakarta Timur
2024-11-22,Rumah Second,600,2,60,45,SHM,Jatinegara,Kota Jakarta Timur
2024-11-22,Rumah Second,23000,3,58,130,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-22,Rumah Second,600,2,60,45,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,49000,6,140,331,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,25000,4,139,200,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,10000,5,660,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,18000,3,74,72,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,15000,3,48,96,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,3000,8,140,120,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,13000,5,450,390,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,5000,4,256,226,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-22,Rumah Second,125000,3,321,270,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-22,Rumah Second,600,2,60,45,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,75000,6,1000,1000,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,26000,3,85,100,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,650,2,60,45,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,7000,4,585,300,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,37000,3,104,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,35000,4,145,300,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,600,2,60,60,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,29000,3,200,80,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,26000,3,105,130,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,39000,5,157,225,SHM,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,18000,3,162,120,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,42000,2,278,156,HGB,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,18000,3,90,80,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,55000,5,240,174,HGB,Pal Merah (Palmerah),Kota Jakarta Barat
2024-11-22,Rumah Second,21000,4,111,222,HGB,Sawah Besar,Kota Jakarta Pusat
2024-11-22,Rumah Second,11000,3,666,275,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,28000,5,100,270,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,13000,4,486,300,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,11000,3,51,89,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,45000,7,176,176,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,18000,3,90,90,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-22,Rumah Second,3000,14,290,330,SHM,Koja,Kota Jakarta Utara
2024-11-22,Rumah Second,55000,4,355,271,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,650,2,60,60,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-22,Rumah Second,21000,4,86,162,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,23000,6,410,550,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,650,3,60,60,SHM,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,650,3,60,60,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-22,Rumah Second,620,2,60,45,SHM,Sawah Besar,Kota Jakarta Pusat
2024-11-22,Rumah Second,35000,3,192,138,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,650,3,60,60,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,650,3,96,60,SHM,Menteng,Kota Jakarta Pusat
2024-11-22,Rumah Second,5042,2,20,39,SHM,Jatinegara,Kota Jakarta Timur
2024-11-22,Rumah Second,650,3,60,60,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,22000,5,878,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,650,3,60,60,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,610,2,96,45,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-22,Rumah Second,650,3,60,60,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,700,3,69,60,SHM,Gambir,Kota Jakarta Pusat
2024-11-22,Rumah Second,650,3,60,60,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,39000,4,160,240,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,185000,8,590,800,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,11000,3,71,106,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,16000,3,60,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,600,2,64,45,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-22,Rumah Second,650,3,60,60,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,24000,4,120,120,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,24000,4,84,150,HGB,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-22,Rumah Second,19000,5,80,225,SHM,Pal Merah (Palmerah),Kota Jakarta Barat
2024-11-22,Rumah Second,25000,4,105,105,SHM,Cilincing,Kota Jakarta Utara
2024-11-22,Rumah Second,370,2,20,40,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-22,Rumah Second,14000,6,392,450,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,14000,6,392,420,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,9000,4,419,350,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,4000,3,106,200,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,948,3,60,54,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,77000,3,219,150,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,39000,4,60,100,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,10000,6,200,400,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-22,Rumah Second,28000,6,260,150,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,109000,4,433,260,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,195000,6,764,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,26000,4,81,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,41000,5,139,300,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,27000,4,97,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,49000,3,350,400,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,12000,5,513,271,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-22,Rumah Second,5455,2,23,45,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,14000,4,119,170,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,5000,6,224,230,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,95000,4,419,350,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,15000,3,180,180,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,45000,5,200,200,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,48000,7,804,554,SHM,Penjaringan,Kota Jakarta Utara
2024-11-22,Rumah Second,37000,4,104,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,20000,1,450,300,SHM,Penjaringan,Kota Jakarta Utara
2024-11-22,Rumah Second,25000,6,310,500,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,75000,8,400,400,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,14000,3,60,80,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,750,1,104,104,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,31000,7,630,600,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,35000,6,250,150,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,83000,4,234,300,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,105000,8,300,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,29000,6,120,160,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,85000,3,535,250,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,3000,4,400,350,Girik,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,12000,2,73,73,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,32000,3,97,120,SHM,Penjaringan,Kota Jakarta Utara
2024-11-22,Rumah Second,42000,4,230,180,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,32000,14,68,239,SHM,Gambir,Kota Jakarta Pusat
2024-11-22,Rumah Second,24000,4,254,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,38000,4,144,176,SHM,Cengkareng,Kota Jakarta Barat
2024-11-22,Rumah Second,2000,3,79,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,15000,3,72,72,SHM,Kalideres,Kota Jakarta Barat
2024-11-22,Rumah Second,380,2,40,56,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,2000,3,78,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,260,1,30,30,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,7000,3,372,368,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-21,Rumah Second,28000,3,59,144,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-21,Rumah Second,35000,5,126,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,78000,4,604,300,HGB,Cempaka Putih,Kota Jakarta Pusat
2024-11-21,Rumah Second,39000,4,171,220,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-21,Rumah Second,63000,4,355,271,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,63000,5,355,271,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,45000,7,176,176,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-21,Rumah Second,25000,4,160,220,SHM,Ciracas,Kota Jakarta Timur
2024-11-21,Rumah Second,26000,3,98,98,HGB,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,18000,3,102,150,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,17000,3,111,100,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-21,Rumah Second,36000,4,144,200,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,14000,4,515,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,15000,5,271,1000,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-21,Rumah Second,48000,9,233,166,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-21,Rumah Second,21000,4,83,108,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,45000,6,115,320,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,950,3,36,78,SHM,Jagakarsa,Kota Jakarta Selatan
